Beatmap,SR,Objects,Variety,Spikiness
4213920 | Cranberry City feat. Luschel [Black Another],5.6491,2021,2.9155,1.0302
3387627 | Bad Elixir [Black Another],5.6483,1678,3.4827,1.0448
2523158 | Bloody Marquis [Fortuna Favet Fortibus],5.6479,2175,3.1941,0.9965
2943194 | Siva [Calamity Tempest],5.6475,3832,3.1960,1.0262
4503965 | oh so u stole my pencil?? ...yeah imma get that back in blood [...hypergraphia??],5.6471,1405,3.8254,1.0742
2990331 | NUCLEAR-STAR [SUPER-NOVA],5.6455,3520,3.7211,1.0450
792482 | Hatsune Miku no Shoushitsu [Disappearance],5.6452,3821,3.4561,1.0381
2900330 | Crazy Jackpot [JACKPOT],5.6451,1510,3.4738,0.9945
1561268 | RE:UNION -Duo Blade Against- [KK's Extra],5.6448,1598,3.6974,1.1382
4840283 | Zia's 4K Stream Training Pack [Oceanus // Camellia - NUCLEAR-STAR ~FINAL COMET CUT~ (199BPM Handstream)],5.6448,3727,2.8445,1.0109
3188405 | Zia's 4K Stream Training Pack [AKI feat. Ramakun - Stay Alive (Funkot Remix) (201BPM Jumpstream)],5.6445,2259,2.8765,0.9811
1354450 | Cartoon Candy [Virtue's 4k Lollipop],5.6432,2704,3.5621,1.1341
1045859 | RougokuSTRIP (Grimoire crossbreed rmx) [Checkmate [MX]],5.6429,3931,3.2120,1.0071
3556052 | traveling [flowing 0.9x (105bpm)],5.6423,6744,2.1296,0.9430
3927353 | Catalinesie [Catalyst of Amnesia],5.6420,1762,3.6831,1.0619
"3733702 | senpai, notice me! [YADA!!!]",5.6415,3355,3.7598,1.0632
3764888 | Vegetable Soup [Vegan],5.6401,2898,4.0015,1.0591
3846799 | M2U Pack [Nightmare 4K],5.6395,1687,3.3849,1.0558
3515214 | Op.I <fear-TITAN-> [Akasha's OPFER],5.6380,2052,3.6758,1.0269
1400792 | RAISE MY SWORD [Hard],5.6379,7929,2.7531,0.9610
4795323 | Welcome To The Cyphisonia [Border Between the Dead and Alive],5.6379,3085,3.6768,1.0981
3689963 | Xronier [Rin's MAXIMUM],5.6375,2093,3.2941,1.0310
3799090 | Subete ga Maboroshi ni Natta Ato de [MAXIMUM],5.6375,1518,3.6152,1.0271
4086136 | NINI [Shrine],5.6359,1505,3.7060,1.0588
3757494 | Garakuta Doll Play [ARMAGEDDON],5.6334,1931,3.2357,1.0524
692640 | burn this moment into the retina of my eye [fear],5.6329,5341,3.1762,1.0782
4746387 | A fight in Tunisia [Gem],5.6323,2163,3.6954,0.9788
4461952 | Shine [Extra],5.6307,2014,2.7605,0.9890
1589531 | Stardust Prism [Illumination],5.6297,3654,3.5988,1.1114
4741617 | EPiSODES [Cinematograph],5.6297,4543,3.5144,1.0224
3635592 | Sapphire On Fire [Funky],5.6295,2088,3.2573,1.0580
4030278 | Gabberse Town [Extra Town],5.6288,1392,2.9173,0.9885
4268617 | Shukufuku no Shikisai wa Omoi Musubu Kimitachi made [MAXIMUM],5.6287,1731,3.5261,1.0563
1055358 | ra'am [Walpurgisnacht],5.6275,1714,3.0002,1.0101
2468487 | Arcahv [Rend],5.6271,1492,4.2486,1.1045
784148 | * Crow Solace * [4K Claidheamh],5.6269,1847,3.2907,1.0776
"4588021 | Ghost (feat. Hatsune Miku) [fleeting wishes, call of the sea]",5.6258,2148,3.5628,1.0400
4593034 | Rabbit Hole feat. Hatsune Miku [Expert],5.6256,2694,3.1682,1.0364
3432758 | CyberConnect [Challenge],5.6254,1532,3.7692,1.0376
782953 | Figue Folle [Grotesque [Lv.18]],5.6251,2715,3.5900,1.0506
3955582 | Myths Orbis [Extra],5.6247,2482,2.6554,0.9711
771386 | Chikyuu Saigo no Kokuhaku wo [Mini ZenoCORE!],5.6244,3177,3.4239,1.1056
3525702 | Eternal White [Eternal White | Extra],5.6243,1444,3.9765,1.0651
627473 | LUVORATORRRRRY! [Down Below],5.6243,3194,3.3818,1.0332
627475 | LUVORATORRRRRY! [On Top],5.6241,3194,3.3818,1.0332
3805385 | Toho-Assisted-Speedrun!!! [Lunatic-Beyond-Faster!!!],5.6224,3830,3.6446,1.1144
781930 | sink to the deep sea world [abyss],5.6224,3964,2.9497,1.0229
4268981 | deltaMAX [Extra],5.6205,1882,3.3858,1.1320
2977854 | Amnehilesie [Annihler],5.6200,2220,3.2346,1.0444
3906382 | Whiplash feat. josh pan (sakuraburst Remix) [collision],5.6186,2087,4.0223,1.1271
1138192 | Nisemono Chuuihou [Xeo's Folle],5.6182,2957,3.4117,1.0965
2258819 | najimi breakers [insane],5.6181,1649,2.8829,0.9525
4387505 | Anti the EuphoriaHOLiC (Cut Ver.) [Anti the Collab],5.6179,1657,3.4105,1.0403
1159265 | Jumpstream Of Fighters Vol. 2A [AAAA - Hoshi o Kakeru Adventure ~ we are forever friends! ~ [Leo137 25]],5.6173,2281,3.1559,1.0129
2436251 | Forgotten [Extra (263bpm)],5.6154,2186,3.3553,1.0324
3839684 | This Fffire [Out of control],5.6150,3342,3.3790,1.0916
1317015 | Kai Dan [CS' Ura Oni],5.6149,1769,3.4893,1.1515
2996911 | Far Away Light [Beyond The Light],5.6142,2173,3.3363,1.0399
1682309 | Eviscerate [Xay's 4k],5.6129,3853,3.1412,1.0453
4407839 | B.O.L. [Hytex vs. elexire's Insane],5.6118,3245,3.1572,1.0008
3702300 | KINGWORLD [Expert],5.6098,3298,3.3164,1.0370
2869743 | Kamah (Scythe) [Bringo's Insane],5.6089,3218,4.0049,1.0335
3616480 | End Time [TAYER's Bluish Another],5.6082,1342,3.7005,1.0450
3949985 | Distorted Heavens [Lott vs. Polarin's Destruction],5.6081,2595,3.2815,1.0383
4432298 | I'm kidding (Cut Ver.) [Infinite Jest],5.6080,3540,3.7181,1.0836
1929302 | Cross Fire [Rin's MAXIMUM],5.6078,1807,3.2265,1.1005
4161183 | To the Milky Way [Oriental Dreamer],5.6076,2156,3.5059,1.0142
3497681 | Trrricksters!! [Crrrrazy!!],5.6062,1964,3.5070,1.0231
4708016 | Duplicity Shade [Ultimate Resonance],5.6049,6025,3.5449,1.0612
2062536 | Blue Zenith [FAMoss' Insane],5.6043,3438,2.6376,0.9905
"3431467 | TOMBOY [24, memento mori]",5.6032,3394,3.6182,1.0620
1655243 | Khionos TiARA [HEAVENLY],5.6031,1771,3.3256,1.0384
4236890 | Jumpstream Of Fighters Vol. 1B [Getty vs. DJ DiA - Ops:Code -Rapture- [Akuma123 25]],5.6031,1867,2.7076,0.9509
2103855 | Vocaloid Chordjack Pack Vol. 1 [Ten Thousand Stars (7912)],5.6025,2618,3.4350,1.0378
2358149 | Shiny Kung-fu Revival [CS' Master],5.6018,1950,3.1476,1.0644
3465239 | Marunouchi survivor [Seizon Senryaku!],5.6016,4801,2.6779,0.9583
3953648 | Don't Fight The Music [LUNATIC],5.6016,2005,3.7570,1.0582
3520594 | Wonderful Paradise [FAMoss' Extra],5.6014,1879,3.2817,1.0868
2594303 | GHOST [PHANTOM],5.6013,4312,3.5043,1.1877
2736532 | Shuu no Hazama (Cut Ver.) [April's Abendregen],5.6012,2267,3.2570,0.9900
3969191 | Whiplash feat. josh pan (sakuraburst Remix) [drago's trauma],5.6010,2245,3.8924,1.1385
608145 | 3rd Eye In Breast [4K SHD],5.6008,2502,2.9248,1.0288
475479 | Zephyros [4K Another],5.6001,3240,3.2303,1.1154
2409148 | Mopemope [Wholesome],5.5996,1122,3.9046,1.1403
"3791716 | Sulfur (Dioxide Form) [Blooming season, your magnificence.]",5.5994,2993,3.5570,1.0295
4154729 | Glooorious!! [Winner Winner Chicken Dinner],5.5966,2068,3.8979,1.0084
4097353 | Get Low (feat. Ying Yang Twins) [3-6-9],5.5959,5237,3.3497,1.0230
2381505 | Nhelv [Black Another],5.5957,2073,3.1356,1.0831
1314707 | Skrillexore [Call 911!! 1.0x],5.5954,2429,3.1893,1.0145
3471144 | Mesheer [AstroNotes],5.5933,1908,3.2768,1.0099
4168876 | ABC (feat. Sophia Black) [abcdefghijklmnopqrstuvwxyz (low ln)],5.5931,2343,3.3985,1.0464
2503786 | Battle Against a True Hero [Howling [2020]],5.5920,1775,3.2694,0.9485
933589 | Here I Go Again [where u going though 1.1x],5.5920,2488,2.6813,0.9814
4607059 | Oxygen Destroyer [Suffocate],5.5902,1612,3.3717,0.9871
4291255 | Chop Suey! [Judgement],5.5898,3032,3.6392,1.0745
3111690 | M-A [IcyWorld's Hard Lv.14 1.1x],5.5897,1914,2.4914,0.9527
4840006 | Lemon Tree (Lemon Dance) [Challenge 0.8x],5.5890,6358,2.0970,0.9293
991504 | Gypsy gets the Tek [wag],5.5888,1899,3.1559,1.0186
3045661 | White Parade [Dream Maker],5.5883,1965,3.2764,1.0085
918841 | 10Dollar Dump Dump Revolutions 2 part.3 [Xceon feat. Mayumi Morinaga - Tsumi to Batsu [10Dollar Presents] 27],5.5875,1972,2.9779,1.0416
847379 | G1ll35 d3 R415 [L45T C4LL],5.5871,3541,3.2060,1.1345
2820338 | SAtAN [ALEXA's MAXIMUM],5.5863,1635,3.2301,1.0024
3111689 | M-A [IcyWorld's Expert Lv.15],5.5856,2186,2.4185,0.9382
4023484 | GaLaXyEggPlanT [VIviD .O.],5.5856,1749,3.3451,1.0557
4598855 | DX Choyasei! Survival Zundoko Chan [DX Extra!],5.5855,1476,3.5479,0.9672
3331563 | Fury [Extreme 0.9x (176bpm)],5.5850,4274,3.3427,1.0618
4039394 | AMBERGRIS [EM2'S INSANE],5.5835,3327,3.5806,1.0250
4174032 | Hold On Tight [Tetris],5.5821,2161,2.9345,1.0332
4469721 | kill the dog [another],5.5817,1522,3.1982,1.0225
1511757 | Last Liar Standing [Lunatic],5.5802,2564,2.9001,1.0204
4432766 | Flower Melt Umbrella (Extended Edit) [Drenched],5.5801,568,3.5427,0.9523
909507 | End to end [Ortlinde=NBLG=Chickyria's GRAVITY],5.5798,1454,3.5415,1.0490
4497022 | King [King Ov All],5.5784,3975,3.2195,1.1001
4400420 | Mystery Circles Ultra / U.U.F.O. [Terrestrial / I.N.],5.5771,3499,2.9239,0.9968
954116 | GOD of MADNESS [Lovecraftian],5.5761,2062,3.3690,1.0469
4150526 | SICK -Yanderu EP- [Silent Desperation],5.5754,9920,4.1304,1.0830
3413573 | Cross The Finish Line [feat. Nanahira] [Ibrahim's Black Another],5.5753,1809,3.6488,1.1250
3244777 | The Clown of 24stairs [HAELEQUIN],5.5741,1557,3.4303,1.0676
2533563 | hydra (long edit) [necro],5.5739,5680,2.4829,0.9901
517247 | Quietus Ray [Ichi's INFINITE Lv.16],5.5735,1737,3.1075,1.0912
3911685 | Kawaikute Gomen [>3< [1.1x Rate]],5.5728,3025,3.2152,1.0229
4369319 | MAKE IT FUNKY NOW [[X | TECH] MAKE IT FURRY NOW],5.5728,1541,3.9149,1.0400
1572974 | Friday Fahrenheit [!!],5.5723,2942,3.0505,1.0986
1936647 | Staring at star [Wonki's MAXIMUM],5.5715,1818,3.2250,1.0151
1186108 | Gympie Gympe [GYMP 1.05],5.5703,2319,2.8243,1.0315
3859259 | HAWATARI NIOKU CENTI (TV Size) [Meowy's Whereabouts],5.5689,1400,3.5764,1.0527
1660802 | Mazare Party [Ash's 4K Extra],5.5686,3488,2.9899,1.0192
4188424 | lalabai call me [dream],5.5686,1894,3.5391,1.0315
"2065887 | LET'S JUMP (Camellia's ""diffractive"" Hardcore Remix) [Liftoff]",5.5678,4387,3.2882,1.0340
2675343 | Cyberia lyr3 [Scalpels [1.3x Rate]],5.5678,2297,3.0624,1.0219
4812662 | Hai Yorokonde (Magens Remix) feat. Hatsune Miku [Overdose],5.5677,1973,3.5276,1.0461
2755852 | Gamma Stop Sending Me Ratchet and Clank Videos to Sample [Insane],5.5676,3477,3.4179,1.0760
1042313 | Solar Storm [Extra],5.5670,1624,3.2382,1.0673
472111 | The Scales of Struggle [Fullerene-'s Insane],5.5659,2640,2.9448,1.0129
2578359 | Technical Complexes Vol. 1 [Sunset Tea Cup [Sakura006]],5.5653,2354,3.5324,1.0598
2058813 | Education [graduation],5.5648,2934,3.6062,1.0768
1403050 | Airborne Robots [AIRBORNE],5.5638,3814,3.2893,1.1093
4357732 | Capella [Hytex's Eternity],5.5630,1430,3.9245,1.0611
3883802 | D.O.S.E. (feat. Saxl Rose) [Sleeping pills],5.5629,3279,3.6267,1.0300
4021540 | 414 PER SPEED (Game Ver.) [Ultimate],5.5617,1896,3.2151,1.0335
1159272 | Jumpstream Of Fighters Vol. 2A [Hino Isuka - Dreamin' attraction!! [Alamanar & Leo137 25]],5.5613,2195,2.7973,1.0073
2766889 | Mend [for the moment],5.5606,2922,3.9940,1.0489
3507813 | Streaming Heart [Extra],5.5606,2642,3.0493,1.0093
3555964 | Taking you out [Virtue's Burnout],5.5605,2990,3.3752,1.0239
3768526 | Flash Me Back [Temporal Anomaly],5.5604,3836,3.5535,1.0162
1933877 | C204 [Christina],5.5599,3879,3.0105,1.0070
3222889 | Cyberpunk [Cyberspace [1.2x Rate]],5.5589,2332,2.8800,1.0454
560730 | Yolomania Vol. 3A [(Marathon) Herb Alpert - Aranjuez (Mon Amour) [IcyWorld] 19],5.5588,6065,3.1440,0.9988
4246481 | Flower Rocket [Vivacissimo | Extra],5.5579,2756,3.4649,1.0208
2131030 | Fin.ArcDeaR Long ver. [Kobi's MAXIMUM],5.5574,2896,3.4797,1.0493
4408409 | Serein [Silence],5.5571,3804,3.9146,1.0574
471698 | Nippontradamus [4K Extra],5.5555,714,2.8390,1.1035
3977176 | Bluenation [1.05x],5.5554,4981,2.5108,0.9822
1289070 | Ange du blanc Pur [I really love Nanahira. x1.1],5.5544,2764,3.1298,1.0337
3414665 | Naruto's Ninja Way [DZ's 1000 Years of Pain 1.05x],5.5543,2456,3.3537,1.0412
2013908 | 99 Glooms [X],5.5542,1890,3.8280,1.0567
4019010 | Circles of Death [INSANE],5.5541,2629,3.5636,1.1069
3715314 | Testify [Contemplate Finality | Maxus' Another],5.5538,2066,3.7776,1.0353
3776567 | Thinker Walker Dreamer Scatter [Pest],5.5537,2883,4.1560,1.1040
1039232 | Kan-Construction [LSC],5.5536,4216,3.6015,1.1226
2889524 | Solvicious [Solace],5.5531,3392,3.4491,1.0597
3005987 | Traveler ~stand aloof~ [Distances [1.1x]],5.5527,1567,3.4310,1.1232
2450272 | Titania [URANUS],5.5518,1750,3.4929,1.0622
3359120 | What You Really Want [Desire (Expert)],5.5515,2429,4.2301,1.0664
3536100 | Xb10r [MAXIMUM],5.5501,1792,3.2497,1.0600
4553929 | Heartbeat [I'm a ghost and you know this],5.5497,3795,3.2437,1.0430
4878791 | FUWANITY [K-ON!!!],5.5490,3592,2.7376,0.9365
2588413 | XNOR XNOR XNOR [(AND) OR (NOR)],5.5486,5927,3.8418,1.1079
3625703 | Lemuria [Atlantis],5.5486,2045,3.2498,1.0192
3010262 | Circulator [Respire],5.5483,1575,3.2186,1.0544
1322418 | Piano Beatmap Set [Fantaisie Impromptu - 4K EX],5.5475,1759,3.3898,1.0349
0 | cold weather [ilybb 1.2x (186bpm)],5.5472,1496,3.7409,1.0943
4105493 | Vector Field [Another],5.5469,1686,3.4964,1.0084
4520991 | looming shadow of a tree long gone [faintly discernible mirage],5.5457,3445,2.9428,0.9631
3998473 | Kawaki wo Ameku [Where will I go?],5.5454,3469,3.4674,1.0630
3835591 | God-ish [<!>],5.5452,3080,3.4709,1.0280
2073416 | Through the Fire and Flames [Flames],5.5449,6353,3.2026,1.0086
4454780 | VIVIDVELOCITY [Quantum Domain Voyager],5.5446,1936,3.2347,1.0245
3776256 | RE:WIND [Precious],5.5430,4277,3.3728,0.9874
4262160 | remembrance; image of him before departure [melody of tender caress],5.5412,1713,4.0866,0.9742
600291 | Nanahira Collection [VERSUS!],5.5404,3984,3.1269,1.0753
"1939359 | d:for the DELTA (Camellia's ""PLANETARY//DUBSTEP"" Remix) [c:Culmination]",5.5402,4161,3.6110,1.0817
3550410 | MarbleBlue. [Finale Arcana Dear],5.5396,2169,3.3414,1.0246
2494675 | Verflucht [Prophecy (216bpm)],5.5395,1427,2.9103,1.0139
"2926737 | Lowermost revolt (""Jeremiad"" Long ver.) [4K // Rebellion (cut)]",5.5392,1853,3.7197,1.0844
"2470834 | Proluvies (""abyssum oblivionis"" Long ver.) [chasm]",5.5388,3028,3.7253,1.0459
1174927 | Trigger (Zekk Remix) [Trigger],5.5378,3934,3.0817,1.0710
4617700 | ANiMA [Grand Harmony],5.5353,3929,2.7861,1.0006
1737654 | theyaremanycolors [780THz],5.5351,1857,3.4267,1.0494
2382491 | Sugar Loli [x1.1],5.5343,2350,3.0669,1.0213
4704405 | TSUYOGARU GIRL feat. Mossa (NECRY TALKIE) (TV Size) [LOSING AGAIN],5.5337,1500,2.6233,1.0325
3807180 | Rainbow Rush Story [Chocolate Parade],5.5330,1925,3.2765,1.0839
3258319 | Jumpstream Complexes Vol. 2A [Universal Collapse [Karuta]],5.5329,2043,2.6864,0.9654
3864402 | CYBER INDUCTANCE [Icy X2],5.5327,5190,2.5681,0.9474
3108865 | ZOMBIE CIRCUS [BAD ENDDING.],5.5318,2867,3.8578,1.0719
3669324 | Tiferet [Extra],5.5318,1810,3.9404,1.0285
918839 | 10Dollar Dump Dump Revolutions 2 part.3 [kireji - Shiri Kezuribushi [10Dollar Presents] 26],5.5313,1518,2.1609,0.9168
"1971029 | Life [Eris's ""a Fate Encounter"" mix] [4K // Lunatic]",5.5305,2937,3.5819,1.0527
4123096 | Duvet [snap out of it],5.5302,2883,3.4976,1.0532
1159283 | Jumpstream Of Fighters Vol. 2A [itaojirou - Tze-Chiang [Leo137 27]],5.5299,2281,2.5207,0.9457
3172738 | Jack Dumps [MuryokuP - Existence],5.5293,2169,3.2514,1.0303
3857012 | New York Back Raise [Jackpot],5.5293,2083,3.5842,1.0379
1082724 | Wh1teh Pack #3 [gu_mi - Hacking to the Gate (Jack)],5.5278,4145,2.9070,1.0127
1385760 | WHITEOUT [Chicken's HEAVENLY],5.5273,1907,3.3093,1.0905
2545395 | Alteregoism [Lirai's Extra],5.5257,1867,3.6313,1.1219
"2709106 | Revenge (feat. CaptainSparklez) (ReeK's ""Dude, What's A Genre?"" Remix) [Insane]",5.5249,3106,3.8572,1.0965
4211906 | aterlbus [Depressive | Insane],5.5249,1619,3.3675,1.0437
4654393 | DORNWALD ~Der Junge im Kaefig~ [LEGGENDARIA],5.5245,3405,3.4736,1.0260
1113809 | Shelter [4K DUMP],5.5212,2544,3.4062,1.0771
768179 | SUPER EUROBEAT FOR RUNNING SELECTIONS [[JS & TRILL] BORIS - SHALAKA BOOM],5.5206,2382,2.8423,1.0311
1262289 | HE4VEN ~Tengoku e Youkoso~ [CS vs. KK's MAXIMUM],5.5199,1571,3.5300,1.0968
4213143 | think abt it w/ ppgcasper [_o_],5.5199,1457,3.3113,1.0442
4732488 | Pastel (voljum Remix) (Cut Ver.) [Abstraction],5.5173,1801,3.5090,1.0304
"3180931 | Excuse My Rudeness, But Could You Please RIP?<3 (t+pazolite Remix) [Genocide]",5.5166,2387,3.4444,1.1607
3485881 | Angreifer [Satisfaction],5.5144,5926,3.4411,0.9964
1131536 | chaosmaid [I K U U U~~~!!],5.5137,3464,3.2153,1.0243
2866939 | RAIKIRI [Re:MASTER],5.5136,1898,3.3610,1.0715
4495646 | Oriental Blossom -Eika Shuuei- [Blossomed],5.5134,4022,3.8126,1.0399
563163 | Yolomania Vol. 3A [Japanese People - Do you even squeak? [BilliumMoto] 17],5.5132,843,3.8568,1.1478
4883090 | THE POWER OF UNDERGROUND [Pierce The Heavens],5.5130,4251,3.0612,1.0239
1191985 | Ningen Shikkaku [Harby's 4K SC],5.5125,3767,3.3022,1.0640
3205149 | Frontier Explorer [8230's Another [1.1x]],5.5113,2110,3.2518,0.9918
3756480 | Breakin' Rules [Alice's Probation 1.15x],5.5112,1594,3.3629,1.0805
4204056 | Kimama na Tenshitachi (kanemiko's stupid bootleg) [stupid extra],5.5112,1220,3.4348,1.0663
4784482 | Illegal trap [Extreme],5.5096,3240,3.3024,1.0353
"3914452 | Sorochinskaya Yarmarka [MAKE ME DANCE, OR YOU DIE]",5.5095,3038,3.3010,1.0297
2204535 | little (girl) goodbye.rah [parting],5.5092,2791,2.8643,1.0157
1727102 | Black Lotus [Blooming],5.5085,1822,2.8530,1.0291
3451446 | Twin*kle Galaxies [Dreamin' Attraction!!],5.5083,2381,3.2629,1.0294
2505027 | X-TREME 6 [Salvos Ultima],5.5068,2144,2.8918,1.0386
4483998 | Baka Mitai (Cut Ver.) [Extra],5.5059,1681,3.1533,1.0235
1769689 | ouroboros -twin stroke of the end- [4K Wrath],5.5058,2264,3.3800,1.0285
4372416 | Clover [elexire's Insane],5.5047,2494,3.4744,0.9829
4708319 | EVERYTHING BLACK feat. RATIRL [Lieless FRENCHCORE BOOTLEG] (Sped Up & Cut Ver.) [VINCUS' EXTRA],5.5046,1332,2.9908,1.0672
1538662 | ULTRA BEATDOWN SUPREME [Marathon],5.5031,15135,3.5520,1.0218
4310565 | Astral Empire [hyahya's Dawn / Extra],5.5026,5055,3.2102,1.0160
4388426 | paroxysm [emotion],5.5020,3821,3.8285,1.0445
4531469 | <3#006 w/yax03 [Happy Love Expert],5.5016,4219,3.3331,1.0460
1620056 | I [Arpia's Exhaust],5.5015,1658,3.4758,1.0341
3642514 | Intuition [Extra],5.5012,1963,3.3955,0.9675
4009267 | Hylotl's LN Collection [Chroma - Hoshi ga Furanai Machi (Cut Ver.)],5.4984,1778,3.5427,1.0261
2520976 | Yoru ni Kakeru [a lonely night...],5.4983,4009,3.3010,1.0107
4199323 | Moonlightspeed [Waxing Gibbous],5.4979,2119,3.4679,0.9813
4152215 | QZKago Requiem [ALLEYNE'S MASTER],5.4975,1678,3.6288,1.0231
4723159 | Vitamins feat. world's end girlfriend [Vitamin B6],5.4975,2852,3.7427,0.9946
1996491 | POETIC JUSTICE // AWAY [Desire],5.4973,1890,3.3620,0.9680
1354580 | FLO [Gallados],5.4971,2930,3.4439,1.0792
724149 | croiX [GRAVITY],5.4962,1813,3.1186,1.1223
3258314 | Jumpstream Complexes Vol. 2A [Rainbow Light [PORTTAYER]],5.4950,3334,3.0157,1.0157
937992 | Wh1teh Pack #1 [hapi-> - Hatsune Miku's Head Exercises],5.4939,2002,2.7273,1.2071
4182888 | No Hints Here! [OK Maybe One Hint Here],5.4921,4469,3.9842,1.0790
1889621 | Khionos TiARA [Rabbit Lude's MAXIMUM],5.4894,1745,3.3613,1.0383
4521015 | Campanella [4K Expert],5.4888,2126,2.7382,0.9875
3040491 | OUTERHEAVEN [VIVID],5.4887,1962,3.2663,1.0176
1253218 | Wizdomiot [Lunatic],5.4885,1807,3.3183,1.0473
1787084 | Blessed (Cut Ver.) [Heaven],5.4876,1145,2.9636,1.0123
3102990 | Yozakura [Prayer 1.1x (149bpm)],5.4876,1845,2.8550,1.0023
774837 | over the top [Extra],5.4873,1782,2.9453,1.0535
4148629 | Non-breath oblige feat. Hatsune Miku [... save me from this undying asphyxiation.],5.4871,2381,3.5736,0.9896
692198 | Play Time!! [SC],5.4864,2339,3.4726,1.0216
3739219 | Blackmagik Blazing [Another],5.4850,3488,3.5919,1.0121
4852888 | Bass Slut (Original Mix) (Cut Ver.) [Acousticophilia],5.4850,2693,3.6038,1.1306
3365860 | Falsum Atlantis. [MASTER],5.4837,1957,3.4535,1.0410
4803663 | Void Of Altair [Another],5.4835,2404,3.3634,1.0058
763657 | Dysnomia [Tidek's 4K Monochrome],5.4834,1771,3.5740,1.1254
1917139 | 9mm [Challenge],5.4830,2419,3.6207,1.0378
2930592 | Hestia [Vesta],5.4827,1492,3.7312,1.0272
3105381 | GHOUL [Spiritual Disaster 1.05x],5.4823,3949,3.2755,1.0827
3188411 | Zia's 4K Stream Training Pack [Helblinde - Finality (200BPM Jumpstream)],5.4823,3489,2.6272,0.9593
1159140 | Jumpstream Of Fighters Vol. 2B [Ultimate Weapon - Leo137's Challenge 26],5.4820,2165,2.8463,0.9713
1159142 | Jumpstream Of Fighters Vol. 2B [Ultimate Weapon - Leo137's Hard 24],5.4820,2165,2.8463,0.9713
1817675 | SLOW DANCING IN THE DARK [ballads 1.1x],5.4808,1987,3.7224,1.1294
3721675 | Beautiful World [Downfall of the Neon Youth],5.4802,5139,3.0867,0.9988
3143239 | Deux Saint-Co Odyssey!! [MAXIMUM],5.4797,1797,3.4649,0.9923
4577149 | We Love Hardcore [This is the party!],5.4791,3583,3.7371,1.0517
2294823 | Villain Virus [feat. Camellia] [Insane],5.4789,2882,3.5771,1.0898
3987695 | t/a/n/a/s/i/n/n [i/n/s/a/n/e],5.4784,2692,3.2103,1.0476
4912070 | Gong Xi Fa Cai [winteraum's Hong Bao Na Lai],5.4784,2268,3.8270,1.0168
3380914 | fuego (sakuraburst remix) (Cut Ver.) [paradoxical],5.4773,1601,3.5125,1.1032
"4766438 | 1,000,000 TIMES [Unmei]",5.4763,4537,2.9941,0.9964
2433647 | Nest [Yolk 1.4],5.4755,1420,3.1548,1.0415
688307 | Dysnomia [Whagwha Victus' 4K Another],5.4753,1938,3.4570,1.1159
3497639 | FELT LN Collection [Prayer Blue],5.4751,2910,3.6328,1.0204
3599084 | Bi (veeeeeeeever) [TOKO'S MAXIMUM],5.4751,3269,2.9934,1.0331
2182352 | Holding out for a Hero [H [x1.1]],5.4725,3143,3.0139,1.0254
918838 | 10Dollar Dump Dump Revolutions 2 part.3 [HIELO - La Posesion Du Mimi [10Dollar Presents] 24],5.4717,5715,2.4899,0.9456
3620001 | Nirv lucE [Beyond],5.4712,1809,3.3536,1.0411
4254113 | MURDER PLOT [EXTRA],5.4711,1773,2.7311,1.0244
3986581 | Eternally Onward [Until the end of time],5.4701,1625,3.7562,1.0054
"1159271 | Jumpstream Of Fighters Vol. 2A [Uinyasu, Occhoko Bunny - Aa Kenran no Yume ga Gotoku (Epsilon Remix) [Klaius 26]]",5.4699,4008,3.0792,1.0060
