Beatmap,SR
823842 | PLANET//SHAPER [GEOLOGICAL//IRRESOLUTION],5.9264
"3368278 | overcomplexification (""Quaternion"" Long ver.) [disambiguation]",5.9263
2793581 | far in the blue sky... [33],5.9251
"1000026 | Bow Down, You Ignorant Fools! -The Princess' Insane All Night Hourai Live- [\HIMESAMA/]",5.9248
3985060 | Labyrinth in Kowloon: Walled World [Magnificent],5.9245
4144315 | Lancelot ~Flame of the Rebellion~ [REBELLION],5.9243
2578355 | Technical Complexes Vol. 1 [Prison [Zestiri9]],5.9228
1148050 | Re:End of a Dream [Re:Start],5.9220
2435717 | Gympie Gympe [GYMP 1.1],5.9220
3086285 | Break [Smash 0.9x],5.9212
649616 | Verse IV [INFINITE],5.9199
3431718 | Stealth-Dash [We will witness the dawn. (Though in darkness now.)],5.9197
4336063 | Shinsha / HgS [Extra],5.9189
1146184 | Re:End of a Dream [KK's Extra],5.9181
4858676 | Hana no Tou (nenpulse bootleg remix) [Flower of Love],5.9167
4019401 | AMBERGRIS [IRREGULARITY],5.9161
498706 | That Was Too Slow [[4K SC] Hayaku! Hayaku! Hayaku!],5.9161
2935411 | Viyella's Scream [LUNATIC],5.9160
3765281 | BLRINK [Extra],5.9146
901050 | Lachryma<Re:Queen'M> [GRAVITY],5.9104
1159137 | Jumpstream Of Fighters Vol. 2B [Perfect Cherry Storm - Leo137's Challenge 27],5.9101
"3621140 | Yomi yori Kikoyu, Koukoku no Tou to Honoo no Shoujo. [Madness]",5.9095
4055136 | Wolves Standing Towards Enemies [Howling Soul | Expert],5.9095
4382588 | Do it!! Do it!! [Do it!!],5.9088
2577387 | BRING IT ON feat. Kagamine Rin & Len [GIVE IT ALL],5.9081
777353 | NS18 [EXTREME],5.9074
"3723431 | Chouzetsu Gikou Renshuukyoku Daiichiban ""Shinsekai"" [Extra]",5.9050
3982294 | Contrapasso -purgatorio- [Divine Retribution],5.9031
3183458 | Q.E. [Insane 1.15x (192bpm)],5.9022
656901 | ukigumo [4K MX 1.1x (196bpm)],5.9020
2322833 | Hypnotize [ABSOLUTE_MESMERIZATION],5.9012
4152217 | QZKago Requiem [CS' Re:MASTER],5.9009
4068362 | EDM Jumpers ({E+H}DM Reboot) [City Lights // AlexHya's Ultra],5.9007
3938189 | FREEDOM DiVE [THREE DiMENSiONS / Lami's Extra],5.9006
3203121 | Wakaranai [? ? ?],5.8990
1496165 | that schoolgirl [the worst [1.1x Rate]],5.8988
2053187 | SENSE [Ephemeral],5.8979
1159139 | Jumpstream Of Fighters Vol. 2B [Triple Counter - Leo137's Challenge 27],5.8940
4386466 | Countdown [Affection],5.8923
2697513 | The Last Page [Grand Finale],5.8922
1450201 | Ethnik Khemikal Teknologi [Kuriossiti's Jungle Karnage],5.8917
1263478 | Grimm (Kobaryo's FTN-Remix) [Grimmpossible],5.8909
1263203 | Gems Pack 14 - LN Master 6th [[4K] [18] Sano Hiroaki feat. Tatsumi Megumi- Tsubomi],5.8891
4399292 | Shoujo A [Quick and hateful cold],5.8876
3986782 | My Capacitance (Cut Ver.) [\ \ : E L A S T A N C E : / /],5.8865
4135596 | INTERNET YAMERO [hyahya's Extra],5.8862
1330402 | ANOMALY [x1.0],5.8853
1480202 | Ice Angel [Marathon x1.2],5.8835
4144886 | EAT!EAT!EAT! feat. Momokami (PSYQUI Remix) [Last Word],5.8831
4438412 | Goodbye (feat. Receptor) [Departure],5.8817
"3188927 | {albus} (""Silver"" Long ver.) [Rebellion]",5.8816
1311231 | One Day Sky [ShuChan!!],5.8815
4310538 | Poppy (Korean Ver.) (Cut Ver.) [Lover 1.2x (151bpm)],5.8810
3773572 | Xronial Xero [ALEXA'S MAXIMUM],5.8802
1669907 | Cyber Attack [System Failure],5.8793
3268988 | GHOST [GHOST-NOVA (2019)],5.8785
3774370 | September (yomoha remix) [BA DEE YA],5.8780
1105654 | Japanese Transformation [Expert],5.8777
4766759 | Tree of Misery [Agony],5.8765
1021312 | NANO DEATH!!!!! [DEATH],5.8762
4067924 | INTERNET YAMERO [YAMERO],5.8756
4211905 | aterlbus [Bipolar | YuEast's Extra],5.8755
4554369 | Slaughta [chalLeNge],5.8741
4551521 | Absolute Zero [i want to fall in love again],5.8740
906474 | Everything will freeze [Extra],5.8734
1014641 | Glorious Crown [DECADE's 4K Final Dimensional],5.8722
4107014 | It's over. but Not For Me. [Belief x1.3],5.8714
4424787 | Extreme Ongaku School feat. Nanahira [HARD STYLE PUNCH!!],5.8711
3471136 | Galaxy Collision [Andromeda],5.8705
1695854 | Ame to Asphalt [ShuChan!! x eZmmR x Luka's drizzle],5.8690
4276082 | Deorbit [Asynchrony],5.8690
3043450 | BAD ACCESS (FROM A MOE MAID) [400 BAD REQUEST (FROM HIKARI'S 4K)],5.8688
4389604 | Black sour Ruby [Duality],5.8687
3393438 | Another Me [Another],5.8684
4691628 | monolithize phases [[#]],5.8683
1158510 | Shounanzoku -cannibal coast- [x)],5.8674
2980812 | Battle Against a True Hero [Heroine 1.4x (210bpm)],5.8656
1356904 | Piano Beatmap Set [Grandes Etudes No.6 - 4K Full],5.8645
3106433 | WE LUV LAMA [NB4 Challenge 29],5.8644
3860113 | Naruto's Ninja Way [DZ's 1000 Years of Pain 1.1x],5.8638
3470135 | M2U Pack [Saigo no Hanabira // eZmmR's 4K],5.8624
2271103 | Hysteric Night Girl feat. Such (android52 Edit) [whiskey [1.1x Rate]],5.8615
3135905 | one of none [observer 1.15x (138bpm)],5.8615
259067 | Imperishable Night 2006 [4K Insane],5.8613
4474117 | paranoia (Extended Edit) (Sped Up Ver.) [kizutsukenaide],5.8580
2478729 | Forgotten [Extra (275bpm)],5.8577
4324528 | Class::EXSPHERE_NOSURGE; [QuelI->EXiV[zod]->EXiV[noz]->EXiV[nux]-> ExiV[bomb]->ExiV[endi]->ExeC->{RW};],5.8577
4230764 | Nirv lucE [End],5.8570
4455057 | Necrophilia [Despair],5.8569
2396091 | Feelsleft0ut [chrubble's al0ne],5.8563
2827582 | ch3rry [Sar4CORE!],5.8545
2186903 | Over the Fullereneshift [Second Impact 1.1x],5.8531
2179882 | R.I.P. [Ticle's 4K Remnant],5.8519
2193887 | SLOW DANCING IN THE DARK [ballads 1.2x],5.8516
3695815 | Testify [Transcend your Limit | Fatal End],5.8513
2856671 | Forged in the Phlegethon [Demonic Creation],5.8510
2127770 | Architecture [Expert],5.8506
2536733 | Elemental Creation (kamome sano Remix) [JAZZ],5.8498
2464032 | Tempestissimo [Beyond | Crescendo],5.8485
4276308 | PHOTON BLAXT (''EXCEED EXPLODE'' Long Ver.) [INTERCOSMIC RUPTURE],5.8476
4555218 | DiSANiMATE [JiNSEi],5.8456
2886216 | Haruka [Moment x1.3],5.8454
2854183 | Cthugha [DnM vs Draftnell's Apocalypse],5.8448
3271022 | VIS::CRACKED [Extra],5.8447
3917505 | Kissing Lucifer [hinako's BEYOND],5.8446
2955326 | BLUE LAGOON [Takarajima],5.8443
2116795 | Beyond the Geostationary Orbit Level [Equatorial],5.8437
3655893 | The Everlasting Calamity That Shifts The Time - Space Continuum... [Expert],5.8437
1400786 | Sa'eed [Challenge],5.8436
785580 | Kakuzetsu Thanatos [Isolation],5.8436
3602751 | Yuki Otoko [Ichi's ULTIMA],5.8431
4476885 | Bluenation [1.1x],5.8418
1038091 | Mirage [UNLIMITED [LN]],5.8417
3551527 | Intuition [Eclipse's 6th Sense],5.8414
"957736 | Fairytale, [Promise]",5.8412
"3031881 | * Erm, could it be a Spatiotemporal ShockWAVE Syndrome...? [YABAI]",5.8411
3551424 | Intuition [Instinct],5.8408
1438046 | Hoshi o Kakeru Adventure ~ we are forever friends! ~ [Long ver.] [Epochal Adventure],5.8407
3080864 | Tenshi (True Final Boss) [INSANE],5.8403
1968373 | More One Night (Assertive Hardcore Bootleg) [long ver.] [\o\ DAB /o/],5.8398
1159141 | Jumpstream Of Fighters Vol. 2B [Ultimate Weapon - Leo137's Edit 28],5.8391
506051 | Canon Rock [Extra],5.8387
3823312 | Unleashed World [Desperate],5.8385
3331562 | Fury [Extreme 0.95x (186bpm)],5.8378
3562410 | Mukishitsu Sekai ni Irodori o (Cut Ver.) [Monochromatic],5.8377
2281312 | Angel Of Darkness (Nightcore Mix) [Kuroneko 1.2x],5.8365
3718972 | Fukashigi no Karte (K@keru Bootleg Remix) [Sar4CORE!],5.8352
4193139 | Iris [Green Eyes],5.8346
4263008 | Dimension Wars (Cut Ver.) [Reality Collision],5.8346
4022148 | Svensk Super Kung-Fu (Cut Ver.) [Hardcore],5.8343
1838369 | INNOCENCE [MisterLuka's 4K Dark Repulser],5.8330
4494947 | 256*256 [65536],5.8328
1658712 | LOSHAXI [alonewithi [1.1x Rate]],5.8322
1044352 | Rainbow Night Sky Highway [Act X. Epilogue],5.8296
2444465 | Too Much Loli [x1.2],5.8291
2247597 | Colorful (Cut Ver.) [Coloured [125] [x1.3]],5.8290
1185190 | In Black & White [svart og hvitt],5.8287
4202628 | rift.exe [guise's story of a gun and its many owners],5.8281
2830682 | Turnstile Jumper [Burglary],5.8275
1159266 | Jumpstream Of Fighters Vol. 2A [goreshit - toromi hearts 2 [Leo137 25]],5.8271
1238978 | Beethoven Influenza [Infection],5.8261
3315953 | Kitsune no Yomeiri [Fox [120]],5.8261
3566272 | Machinegun Poem Doll [Elegy],5.8248
4440674 | Fallen Symphony [Fallen Sky II],5.8241
2289517 | Luin of Celtchar [Eternal Spear],5.8233
3470123 | M2U Pack [Lune // eZmmR's 4K],5.8218
2623573 | We Appreciate Power (feat. HANA) [Amaranth],5.8217
"4747947 | Music Machine, Pt.2 [Kill Machine]",5.8210
1805773 | Tadoru Kimi o Koete [Wanderer],5.8207
1615905 | Noborenai Sakamichi [The Hill And The Sunflowers],5.8200
3995670 | Nonbinarity (Cut Ver.) [taimuizumane],5.8198
3987711 | finorza [Nicknem's Extra],5.8197
2970431 | Hana ni Bourei [Flowers to you],5.8190
3385265 | ST4RDUST * XABER [Galaxy],5.8190
1753419 | Quadraphinix [Challenge 1.1x],5.8187
3227229 | Mood Breaker [Jack Breaker 1.1x],5.8187
"3549255 | zeke didn't ""invent dariacore"", i did [s1 e1]",5.8187
1361218 | Tenkai Rising (RiraN Psystyle Remix) [Tachyon Madness],5.8183
1361220 | Tenkai Rising (RiraN Psystyle Remix) [Tenkai Madness],5.8183
4476060 | Dream Escapism Fantasia (Cut Ver.) [Segmentation Fault],5.8180
3781995 | Retrospective Arabesque [Symmetric x1.05],5.8169
1248193 | Dynamite (Extended Mix) [Twerk],5.8162
2658168 | REGGAETON BUT IT HAS AMEN BREAKS [ATREVETE],5.8162
4762633 | Introduction (Bygone) [ancient future],5.8159
2285299 | Battle Against a True Hero [Howling 1.1x (165bpm) [2020]],5.8153
4284901 | Break The Silence [Challenge],5.8146
1082734 | Wh1teh Pack #3 [ZUN - Hiroari Kechou wo Iru Koto ~ Till When?],5.8132
3784109 | ASGORE [!! 1.2x],5.8130
2917733 | Sound Chimera [Polymerization],5.8110
1950799 | GHOST [SPECTRE (2017)],5.8109
3932380 | Wedding of the Goodbye [Louise (>w<)],5.8085
3639606 | Aegleseeker [Beyond],5.8068
3903621 | T.R.A.P. [T.R.A.P.P.E.D.],5.8068
4404729 | Seiga Itten (Tanchiky 'JOURNEY OF MEMORY' Remix) [Moment],5.8067
4236896 | Jumpstream Of Fighters Vol. 1B [Marc-Andre Hamelin - Circus Galop [Leo137 26]],5.8059
3777346 | RE:WIND [Precious x1.05],5.8058
865148 | The Hypocrisy [Torment],5.8045
3467536 | Danger Drug [Hallucinate],5.8036
3715312 | Testify [Beyond | CS' Extra],5.8032
1214526 | Dotabata Animation [feat. t+pazolite] [Ultra],5.8010
2276180 | CydraL [Automated Sacrifice],5.8009
3562095 | Justify My Love [Heartbroken],5.8006
4843278 | Apocaliptix [Apocalypse],5.8005
4192229 | halloween day [pumpkin pie],5.7985
2725456 | Undercover Martyn [Main Streets 1.3x],5.7983
4798351 | step by step [Brave For Your First Step],5.7979
3641354 | KINGWORLD [Ultimate],5.7972
2984819 | Shiawase ni Nareru Kakushi Amenbreak ga Arurashii [Commando 1.1x (312bpm)],5.7958
4616622 | 1nput This 2 Y0ur Spine [Complete Madness],5.7956
1293172 | Algorithm (Hitech Psy Self-remix) [Paradox],5.7954
1159131 | Jumpstream Of Fighters Vol. 2B [Dark Avatara Beam (Le Dos-on Remix) - Leo137's Challenge 28],5.7950
4342019 | Nyarlathotep's Dreamland [Extra],5.7949
4694291 | Once Again (VIP) [Carpi vs. grow's Amnehilesie],5.7949
1282854 | Her Majesty [Another 1.1x],5.7945
4684888 | Epistrofi [Ahtobwrck],5.7939
1171236 | Reason of being [Final Judgment / Extra],5.7937
1725933 | Slash Dot Slash (Slim boy fat) [-.-],5.7929
2382492 | Sugar Loli [x1.15],5.7925
2418826 | Edison [Challenge],5.7919
4045501 | Fu Xiang Di Xin De Luo Ri Liu Hao ~ Little Raven [Wearing Her Eyes],5.7915
3584330 | refluxio [EXCEED],5.7907
1159138 | Jumpstream Of Fighters Vol. 2B [White Peak - AZVW_2's Challenge 27],5.7887
1536202 | Dodger's Gadget (UNMIXED) [Catastrophy [LN]],5.7885
2782526 | springtime of life (2019 Rework) [The last cold snap],5.7877
4625799 | Aozora Morning Glory (kageminori TwoRoom Edit) [Believe],5.7877
3937524 | Until the end of time [Eternally Onward],5.7876
1026047 | TAKECORE OF YOURSELF [1.1x],5.7875
4830971 | Killing Me If You Can (Guitar Instrumental Ver.) [Perfect Mind Control | Expert],5.7875
938009 | Wh1teh Pack #1 [DJ SHARPNEL - STRANGEPROGRAM],5.7865
3996857 | INF-B <L-aste-R> [GRAVITY],5.7858
3038378 | floating point (Drumcorps Remix) [Shoegazer's Incomputable],5.7857
2363309 | flower of wilderness [lily],5.7844
2301343 | Floating [7 Stages of Intoxication],5.7842
4770548 | Seraphim (Long Ver.) [Angelic],5.7840
1159222 | Jumpstream Of Fighters Vol. 2B [EVERLASTING HAPPiNESS - Leo137's Hard 25],5.7837
2494678 | Verflucht [Prophecy (225bpm)],5.7837
1951599 | Hype feat. Such (lapix Remix) [Skybound],5.7816
3827154 | Rebellion Trigger [Chaotic Insurrection],5.7812
4155005 | Le Porteur d'Ombre [De4's Twilight],5.7808
2063398 | Despair of ELFERIA [LN Prodigy],5.7806
3807222 | DEAD END [Fantasy Mythology],5.7794
"450928 | Over the Fullereneshift [Komm, susser Tod]",5.7787
2902829 | Captain Jack [Captain Jack],5.7770
4317707 | Desperado Waltz [Skogarmaor],5.7759
4084392 | Digibuprofen [hinako's Electroacesodyne],5.7753
3856354 | M2U Pack [Magnolia // Lami-'s 4K],5.7744
970464 | Sapphire [Cerulean],5.7720
3702592 | astrid [black another],5.7713
3988029 | BEYOND [RC Extra],5.7700
3755589 | Odoru Mizushibuki [Macabre],5.7697
4542047 | rosso (Live at Kyoto Concert Hall 2019.10.19) [among rose blossoms],5.7680
"1505212 | ONIGIRI FREEWAY [Unagi Onigiri ""UHD""]",5.7661
916684 | Plushlined [Chordslayer],5.7661
2790752 | Zen'on [Distress 1.1x (197bpm)],5.7657
2889644 | Flamenco House [Funky x1.1],5.7654
"1079289 | Help me, ERINNNNNN!! - SH Style - [GRAVITY]",5.7651
4263716 | Colorful Toys Wonderland [LeiN-'s Enchantia // 4K],5.7650
3390825 | ricky bobby [glitterpop 1.3x (312bpm)],5.7648
1555892 | Yggdrasil [Gallows of Odin],5.7636
2351412 | Labyrinth [mafia (extra)],5.7633
1561272 | A Lasting Promise [MAXIMUM],5.7619
855471 | Endless Tewi-ma Park [Arcwin Lost Tewicated],5.7616
4066135 | Nibelungen [mmttyy's Black Another],5.7596
528399 | Disconnected [Fullerene-'s 4K SHD],5.7589
3142815 | I'm For You [Extra],5.7582
2749117 | Awakening [Long Version] [HEAVENLY],5.7576
4308999 | c.s.q.n. [Hytex vs. Polarin's Conditio Sine Qua Non],5.7570
4133548 | Ange du Blanc Pur [The End],5.7568
4501132 | Evil Bubble [Shattered and broken; the evil heart yearns for only destruction.],5.7564
1561234 | I [Chicken AI's Maximum],5.7552
2877806 | Bookmaker [Drago's Extra],5.7526
1254093 | Sheriruth [Arzenvald's EXtinction],5.7525
3965003 | Ascension to Heaven [The Empyrean],5.7509
2756523 | Awakening [Long Version] [Pengdoll's MAXIMUM],5.7505
4451306 | K Zvyozdam Vyshe [Cosmos],5.7496
1895641 | Fin.ArcDeaR Long ver. [HEAVENLY],5.7492
1517300 | Inverse World [Cosmos / Extra],5.7485
532796 | Speedcore 300 [Extra],5.7485
4481214 | Ichirin [Polaris.],5.7482
"4575545 | Higher Than the Sky [together, we can reach higher than the skies]",5.7456
3328132 | Palace of Melancholia [Desolation],5.7455
3182588 | Tentaclar Aliens' Epic Extraterretterrestrial Jungle Dance Party... [Aesthetic Singularity],5.7436
1812562 | Konran Shoujo Soflan-chan!! [GRAVITY],5.7435
4462335 | GAME MAKE OVER [RETRO ANAMNESIS],5.7413
4767070 | daddy can change [extra],5.7404
2794432 | Impulse [The Reaction],5.7401
2058934 | you can recover [restoration 1.4x],5.7398
4224474 | O [To The Infinity | Extra],5.7391
3873701 | Kakushigoto [IcyBath's Secret],5.7389
4139445 | Lost Emotion (Amane UK Hardcore Remix) [Last Dance Heaven..],5.7383
1837187 | Sore wa Mahiru no Suisei (Chroma gochapon remix) [goodbye (Extra)],5.7382
2182353 | Holding out for a Hero [H [x1.15]],5.7382
1258153 | KILL KILL KILL KILL KILL [QUINTUPLE HOMICIDE],5.7377
2469420 | #1f1e33 [Black Fate],5.7373
4713413 | Wrong World [Never Regret],5.7372
4334832 | Blizzard Heights [Hytex vs. Ucitysm's Beyond The Borealis],5.7367
3672140 | GHOUL [Spiritual Disaster 1.1x],5.7366
3971487 | Take Me Higher [Ultra],5.7360
2623352 | Party Time [Lunatic Party],5.7354
2729496 | Back! to the Future (Cut Ver.) [Jack! to the  Future 1.1x (132bpm)],5.7342
4557635 | Continue! feat. Aitsuki Nakuru [Continue To You Tomorrow!],5.7340
1079906 | Heaven's Fall [Nightfall],5.7339
3620489 | Angel's Ladder [lemonguy's Ascension to Heaven],5.7338
3188406 | Zia's 4K Stream Training Pack [Camellia - Fastest Crash (210BPM Jumpstream & Handstream)],5.7318
1697076 | Carry Me Away (Extended Mix) [In Your Being],5.7313
4339625 | azalea [MAXIMUM],5.7311
2742776 | BUCHiGiRE Berserker [Berserker],5.7305
2958318 | VANGUARD-1 [voyager 1.2x],5.7303
3951159 | 2013 In 10 Minutes [Nostalgia],5.7301
1705686 | Flower Dance [Inflorescence [1.2x]],5.7296
3978559 | Oxalis [Oxalidaceae],5.7294
3470129 | M2U Pack [Myosotis // eZmmR's 4K],5.7288
3172741 | Jack Dumps [SHIKI - Angelic Layer],5.7280
4288500 | Frontier Explorer [Black Another],5.7277
3508949 | #SpeedyCats [#NYAXIMUM],5.7245
4755367 | Sayonara Planet Wars [Trifecta Insane],5.7241
1354450 | Cartoon Candy [Virtue's 4k Lollipop],5.7233
3703437 | Pentiment [FLeVI's Beyond],5.7232
2615505 | Ant IDM [The Antbulb (1.2x)],5.7231
3947157 | Initiating League [MAXIMUM],5.7229
531416 | Just Hold on [Fullerene's Shift],5.7224
4231300 | Glucagon [4K Challenge],5.7215
4287453 | c.s.q.n. [conditio sine qua non],5.7199
3574256 | RPG [Terminator],5.7197
2578352 | Technical Complexes Vol. 1 [Future Nyan Bass [SaltedFISSH]],5.7196
480466 | Rave 7 [Hard],5.7188
1219151 | Amber's Love Was Like A Marble (Billain Remix) [Rigidiorum],5.7186
4378893 | ploof. [Continue to Shine in Someone Else.],5.7173
3138040 | super anime groove 3d world [Jacky Groove // 1.1x],5.7169
4237957 | Anti Safety Zone [Quarantine],5.7168
4174281 | Tiny Bunny [Cottontail],5.7167
3813704 | Gemini Enjoy My Life [Extra],5.7165
2548261 | Cyberia lyr3 [Razor Blades [1.1x Rate]],5.7159
2975879 | Epidermis [Tribalism 1.2x],5.7157
4236898 | Jumpstream Of Fighters Vol. 1B [sun3 - Mission Complete [Leo137 28]],5.7151
1038662 | The Warrior Inside [4K Collab Gladiator],5.7150
3865636 | Fuuen no 135-byou [Eternal Flame],5.7146
2562218 | Noel [Joyeux],5.7143
2428042 | najimi breakers [Extra],5.7135
4491298 | BIKE [EXTRA],5.7124
1058228 | SUPER EUROBEAT FOR RUNNING SELECTIONS [[SPEED & JACK] ANNERLEY GORDON - ON MY OWN 2006 (SPED UP VER.)],5.7116
429552 | M.A.M.A. [SHD],5.7095
3875852 | Son of Robot [Release // Ultra],5.7076
2266610 | SUIKINKUTSU (feat. Uehara Hiromi) [1.1x],5.7075
3928732 | Spin Eternally [Mawaru VIP],5.7067
4020339 | Indomitable Spirit [Hommarju Remix] [[L]u[N]atic],5.7058
1125576 | Dream to Nightmare [Nightmare],5.7029
2886226 | Haruka [FolAH's Reminiscence x1.4],5.7026
3454816 | Pacific Girls [IcyWorld],5.7017
1014639 | Glorious Crown [Chicken's 4K Extra],5.7007
2978272 | End Time [Time is now cancelled],5.7003
4236900 | Jumpstream Of Fighters Vol. 1B [xi - Angelic Party [Leo137 27]],5.6997
2956638 | Glitched Character [Overload],5.6993
3089176 | REKKA RESONANCE [RESONANCE],5.6989
3177794 | SCREW // owo // SCREW [Dub's Black Another],5.6979
"1458918 | Yomi yori Kikoyu, Koukoku no Tou to Honoo no Shoujo. [GODLIKE]",5.6977
4168877 | ABC (feat. Sophia Black) [abcdefghijklmnopqrstuvwxyz],5.6975
3478330 | XENOViA [XEUS],5.6968
4522137 | cheatreal [EX],5.6968
"4209299 | #SWAGG ANTHEM! [CHAT, OPZIONI, BLOCCO!]",5.6956
4292249 | EncorE & cALL [MAXIMUM],5.6955
1104774 | ETERNAL DRAIN [Black Another],5.6953
3182272 | Clip it Bro [DnM's Extra],5.6946
1665871 | cold planet [Everybody Dance!],5.6943
4806301 | my addiction [Addictive],5.6941
4049436 | *LASAGA* [GARFIELDCORE],5.6933
1262375 | Gems Pack 14 - LN Master 6th [[16] Felt - Other Side],5.6931
4476964 | Disconnected -Trance Mix- [Challenge],5.6931
2238671 | Transhumanist [inhuman],5.6918
3497646 | FELT LN Collection [World of You],5.6907
3786397 | ON FIRE [ARSONIST [EXTRA]],5.6904
3454800 | Pacific Girls [Fullerene- 1.05x],5.6870
1357740 | Re:TrymenT [ShuChan!!],5.6863
1082727 | Wh1teh Pack #3 [NS-Factory X deadblue238 X hi-low - Infinite Galaxy],5.6860
3258429 | Apollo [Lunatic],5.6860
2315090 | Fly Like You [mint's MAXIMUM],5.6857
2391317 | Feelsleft0ut [neglect3d],5.6842
893899 | G1ll35 d3 R415 [Shana's Extra],5.6828
4163780 | HUGE W [W],5.6827
4236895 | Jumpstream Of Fighters Vol. 1B [honey princess - LOVE*BEAM (orange summer mix) [Leo137 25]],5.6826
1004136 | Glitch Nerds [NerdZ_.],5.6821
1454026 | Toki (maidable remix) [Eternal],5.6813
2598596 | Grievous Lady -nothing is but what is not- [Disillusionment],5.6806
4593034 | Rabbit Hole feat. Hatsune Miku [Expert],5.6801
3689963 | Xronier [Rin's MAXIMUM],5.6794
1927516 | crossing blue [4K HEAVENLY],5.6790
